fecha,clae2,mujer,p10,p25,w_mean,w_median,p75,p90,p99
2011-06-01,81,0,1140,2198,3631,3507,4269,5993,12130
2011-06-01,81,1,1079,1686,2727,2491,3620,4295,7500
2011-06-01,82,0,1556,3140,6766,4905,7279,11546,40542
2011-06-01,82,1,1356,3007,4951,4152,5835,8400,21223
2011-06-01,85,0,582,1264,4197,2943,5523,8880,20999
2011-06-01,85,1,737,1789,4310,3792,5786,8457,15681
2011-06-01,86,0,2760,4472,7481,6079,8582,12496,31563
2011-06-01,86,1,2388,4018,5959,5467,7203,9476,17930
2011-06-01,87,0,2110,3542,5082,4674,5972,7805,15912
2011-06-01,87,1,2013,3295,4384,4378,5244,6279,10197
2011-06-01,88,0,1728,2982,5043,4796,6345,8062,15000
2011-06-01,88,1,1814,2677,4483,4012,5774,7452,13648
2011-06-01,90,0,645,2076,5195,4235,6352,9000,27371
2011-06-01,90,1,1190,2308,4825,4016,6180,8642,22347
2011-06-01,91,0,1679,3481,7016,5562,7252,10649,31996
2011-06-01,91,1,1254,2453,5004,3881,6181,8844,20623
2011-06-01,92,0,3392,5278,8308,6967,9468,13658,34149
2011-06-01,92,1,2651,3810,6279,5896,7599,10232,18280
2011-06-01,93,0,884,2012,5451,4919,7229,10000,23640
2011-06-01,93,1,762,1714,4230,3316,5977,8368,15891
2011-06-01,94,0,2416,4585,7621,6607,9022,12750,30674
2011-06-01,94,1,1604,3175,5869,5352,7467,10234,20210
2011-06-01,95,0,2055,3064,5305,4995,6297,7991,18529
2011-06-01,95,1,1938,2949,4795,4430,6041,7437,17291
2011-06-01,96,0,1269,2394,4537,3790,5794,7611,18343
2011-06-01,96,1,1238,2229,3694,3096,4750,6240,12712
2011-06-01,999,0,3879,6670,11891,10639,15039,20537,34338
2011-06-01,999,1,3038,5152,8727,7026,11447,16256,25670
2011-07-01,1,0,882,1845,2836,2462,3159,4442,11592
2011-07-01,1,1,667,1448,2910,2450,3731,5102,12000
2011-07-01,2,0,617,1197,2371,2045,2792,3881,10467
2011-07-01,2,1,570,1448,3047,2372,3791,5679,14000
2011-07-01,3,0,1550,2999,9405,5596,11105,20694,58778
2011-07-01,3,1,1065,3198,4784,4619,5803,7600,16022
2011-07-01,5,0,5880,11502,23289,16495,32649,47468,67364
2011-07-01,5,1,7988,9601,14697,11499,15943,28716,49137
2011-07-01,6,0,8721,11677,23348,17106,26807,40686,124165
2011-07-01,6,1,5639,8200,15691,11727,16990,26232,65205
2011-07-01,7,0,4548,6840,11266,9474,12426,17452,48056
2011-07-01,7,1,3844,5500,10171,8166,12306,17292,39371
2011-07-01,8,0,2200,3108,6649,4376,7279,12792,38516
2011-07-01,8,1,1506,3090,6975,4701,8000,12927,36722
2011-07-01,9,0,5400,10429,17441,16170,22221,29195,51589
2011-07-01,9,1,2695,5575,10723,8744,12982,19680,44396
2011-07-01,10,0,2261,3442,6020,4885,6994,9751,25001
2011-07-01,10,1,1459,2405,4429,3766,5168,7289,17251
2011-07-01,11,0,2343,3312,6787,5270,8510,11837,28000
2011-07-01,11,1,1838,3109,5693,4800,7300,9751,20999
2011-07-01,12,0,2329,3840,8818,7028,10345,14963,47592
2011-07-01,12,1,1471,2152,6324,3792,6590,10967,50113
2011-07-01,13,0,2560,3241,4719,3970,5224,7326,16048
2011-07-01,13,1,1904,2855,4026,3600,4499,6139,11886
2011-07-01,14,0,1880,2862,4183,3678,4588,6016,13300
2011-07-01,14,1,1817,2703,3793,3534,4321,5410,10000
2011-07-01,15,0,2413,3124,4387,3866,4952,6425,14978
2011-07-01,15,1,2098,2953,3815,3449,4300,5595,11188
2011-07-01,16,0,1178,1925,3075,2815,3655,4679,10777
2011-07-01,16,1,1454,2175,3504,3303,4082,5125,13706
2011-07-01,17,0,2739,3823,6860,5513,8013,11112,29500
2011-07-01,17,1,2111,3049,5852,4217,6666,9862,27041
2011-07-01,18,0,1991,3240,5590,4474,6459,9747,21794
2011-07-01,18,1,1569,2666,4653,3807,5326,7734,17251
2011-07-01,19,0,4044,5218,11845,8518,14249,21045,56734
2011-07-01,19,1,3793,4330,7441,4965,8276,13953,37447
2011-07-01,20,0,3367,4339,8885,6453,9844,15540,43931
2011-07-01,20,1,2246,3799,6680,5033,7404,11362,31186
2011-07-01,21,0,4251,5858,11891,8536,14433,23054,49058
2011-07-01,21,1,3701,4924,7871,6554,8891,13249,27482
2011-07-01,22,0,2934,3665,5782,4787,6787,9362,19402
2011-07-01,22,1,2148,3435,4726,4184,5500,7452,14917
2011-07-01,23,0,2500,3512,5898,4878,6883,9421,22433
2011-07-01,23,1,1910,3171,5365,4268,6434,9273,19428
2011-07-01,24,0,3153,4370,9506,7967,12347,16412,34485
2011-07-01,24,1,2508,3726,8356,6426,11091,15632,33149
2011-07-01,25,0,2227,3152,4859,4028,5626,8080,16909
2011-07-01,25,1,1734,2948,4402,3805,5133,7144,15818
2011-07-01,26,0,2953,3834,8395,5934,11698,15357,28849
2011-07-01,26,1,2688,3834,8019,6813,11826,14084,21100
2011-07-01,27,0,2949,3619,6120,4765,6733,9994,24876
2011-07-01,27,1,2329,3295,4913,4138,5499,7800,16701
2011-07-01,28,0,2939,3592,6099,4839,7063,10407,23336
2011-07-01,28,1,1920,3200,5137,4258,6000,8697,20417
2011-07-01,29,0,3679,4980,8274,7078,9824,13414,25439
2011-07-01,29,1,2964,4107,6827,5807,8000,11184,23863
2011-07-01,30,0,1887,3274,6490,5000,8080,12873,27983
2011-07-01,30,1,2493,3603,6519,4957,8350,12946,20052
2011-07-01,31,0,1835,2723,3949,3407,4367,6000,14234
2011-07-01,31,1,1853,2845,4109,3767,4623,6463,13602
2011-07-01,32,0,2049,3103,4827,3983,5405,7868,18080
2011-07-01,32,1,1800,2724,3988,3716,4580,6073,14000
2011-07-01,33,0,2062,3257,7269,4837,9074,13708,32614
2011-07-01,33,1,1844,3151,6458,4348,7171,10475,34611
2011-07-01,35,0,4603,6450,11436,9250,13215,19200,47258
2011-07-01,35,1,3779,5100,8575,7253,9902,13908,34761
2011-07-01,36,0,4004,5312,9198,8248,11394,14836,26074
2011-07-01,36,1,3616,4916,8415,7347,10332,13142,24312
2011-07-01,37,0,1840,3168,5046,4672,6245,8682,14575
2011-07-01,37,1,1938,3069,5010,4653,6000,8435,13444
2011-07-01,38,0,3727,5216,7281,6713,8410,10989,21566
2011-07-01,38,1,2650,3860,7848,6400,10659,14019,28630
2011-07-01,39,0,2000,3749,6310,5228,8040,11721,25666
2011-07-01,39,1,1591,2759,4604,4132,5590,8500,11777
2011-07-01,41,0,1005,1809,3122,2775,3817,5104,11611
2011-07-01,41,1,1415,2218,3993,3601,4716,6443,15974
2011-07-01,42,0,1858,3140,5908,4559,7176,10441,25209
2011-07-01,42,1,2030,3481,5919,5125,7513,9475,21730
2011-07-01,43,0,1237,2154,4258,3305,4772,7692,22440
2011-07-01,43,1,1460,2076,3895,3461,4622,6457,15616
2011-07-01,45,0,1906,2988,4518,3893,4937,7025,18009
2011-07-01,45,1,1756,2540,3983,3707,4604,6269,13565
2011-07-01,46,0,1893,3400,5278,4081,5678,8682,24928
2011-07-01,46,1,1868,2919,4759,3968,5203,7656,20001
2011-07-01,47,0,1869,3046,4447,3989,5023,6904,14520
2011-07-01,47,1,1673,2009,3707,3737,4475,5851,10514
2011-07-01,49,0,2018,3918,6316,6148,8093,10168,17187
2011-07-01,49,1,1450,2446,4810,4253,6018,8542,16623
2011-07-01,50,0,2936,5269,13189,10892,17713,26808,49374
2011-07-01,50,1,2500,3735,6771,5159,7701,13000,29197
2011-07-01,51,0,5746,8023,14920,12184,18245,26362,54345
2011-07-01,51,1,4463,6317,9103,7959,11162,14265,23713
2011-07-01,52,0,1747,3559,6451,5064,7764,11754,27877
2011-07-01,52,1,1822,3042,4933,4217,5803,8211,18509
2011-07-01,53,0,3216,4913,6295,5849,7462,9151,16082
2011-07-01,53,1,2605,4512,5919,5549,6971,8688,16638
2011-07-01,55,0,1689,2939,4212,3988,4898,6033,14048
2011-07-01,55,1,1349,2046,3555,3629,4403,5374,9691
2011-07-01,56,0,976,1716,3130,2809,4021,5027,11663
2011-07-01,56,1,780,1448,2527,2072,3396,4442,8834
2011-07-01,58,0,2198,3690,7524,5407,8703,13791,35444
2011-07-01,58,1,1949,3194,5769,4582,6641,9726,21050
2011-07-01,59,0,1258,2159,5286,3824,6460,10076,30000
2011-07-01,59,1,1097,1769,3913,2990,4677,7300,19010
2011-07-01,60,0,3182,5126,9104,8201,11147,14516,32912
2011-07-01,60,1,2283,3996,6711,5900,8035,11016,25040
2011-07-01,61,0,3841,5854,8884,8003,10056,12852,31566
2011-07-01,61,1,2457,4315,6716,6379,7736,9645,21072
2011-07-01,62,0,2651,3890,7556,5851,8667,12362,33329
2011-07-01,62,1,2197,3500,6165,4796,7097,10211,24000
2011-07-01,63,0,2799,4319,8738,6922,10795,16092,35022
2011-07-01,63,1,2074,3600,6302,5012,7478,11455,25689
2011-07-01,64,0,4756,6918,12039,10226,13991,18946,50366
2011-07-01,64,1,3772,5523,8732,7437,10976,14305,25815
2011-07-01,65,0,1358,3958,7899,6000,8850,14000,43335
2011-07-01,65,1,3032,4210,6534,5590,7379,10366,24262
2011-07-01,66,0,1960,3713,7059,4807,7793,13000,40000
2011-07-01,66,1,1852,2503,4705,3885,5256,8000,17651
2011-07-01,68,0,1758,2497,4393,3838,5198,7500,15000
2011-07-01,68,1,1290,1904,3362,3060,4109,5384,11958
2011-07-01,69,0,1518,2056,4969,3660,5000,9028,30000
2011-07-01,69,1,1551,1931,3739,3239,4271,6024,17710
2011-07-01,70,0,1473,2325,5847,3809,6864,10843,33516
2011-07-01,70,1,1243,1958,4374,3441,5000,8340,20074
2011-07-01,71,0,1239,2096,5417,3624,6017,11060,33888
2011-07-01,71,1,1447,2096,4617,3799,5406,8570,19915
2011-07-01,72,0,1840,3333,7838,5394,9000,15760,44469
2011-07-01,72,1,1391,2941,6742,4882,8143,14000,31645
2011-07-01,73,0,1578,2796,6736,4460,6897,11675,46423
2011-07-01,73,1,600,1895,4588,3636,5353,8112,24119
2011-07-01,74,0,1277,1947,4168,3443,4211,6231,21243
2011-07-01,74,1,1203,1890,3352,2871,3987,5448,14826
2011-07-01,75,0,1386,1904,2884,2397,3807,4370,8053
2011-07-01,75,1,1303,1852,2575,2044,3527,4100,6584
2011-07-01,77,0,1902,3228,5924,4719,7702,10838,21206
2011-07-01,77,1,1450,2092,4190,3798,5063,7500,14872
2011-07-01,78,0,620,1834,3722,3419,4719,6346,12518
2011-07-01,78,1,316,1110,2920,2667,3963,5472,10900
2011-07-01,79,0,1777,3000,5006,3950,5684,8607,21762
2011-07-01,79,1,1703,2720,4330,3810,5149,7229,15000
2011-07-01,80,0,2109,3275,4046,3666,4337,5620,13586
2011-07-01,80,1,1640,2874,3875,3618,4265,5987,11609
2011-07-01,81,0,1047,1850,2757,2532,3120,4445,9209
2011-07-01,81,1,913,1292,2039,1977,2590,3078,5764
2011-07-01,82,0,1463,2548,5178,3758,5414,8312,28239
2011-07-01,82,1,1300,2363,3700,3093,4177,6004,15439
2011-07-01,85,0,475,979,3039,2191,3955,6286,14723
2011-07-01,85,1,629,1413,3153,2798,4149,6040,11225
2011-07-01,86,0,2006,3111,5205,4127,5827,8518,22327
2011-07-01,86,1,1721,2857,4123,3716,4882,6478,12509
2011-07-01,87,0,1500,2575,3444,3130,3999,5195,11070
2011-07-01,87,1,1387,2539,2993,2923,3483,4191,7049
2011-07-01,88,0,1328,1988,3486,3399,4209,5484,10329
2011-07-01,88,1,1404,1872,3124,2815,3886,5021,10000
2011-07-01,90,0,415,1525,3516,3070,4547,6330,18157
2011-07-01,90,1,698,1500,3269,2787,4106,6000,15000
2011-07-01,91,0,1385,2358,4415,3830,4900,7036,17740
2011-07-01,91,1,1140,1768,3368,2874,4095,5927,13000
2011-07-01,92,0,2466,3760,5694,4834,6433,9021,22966
2011-07-01,92,1,1904,2747,4333,3984,5355,7063,12048
2011-07-01,93,0,645,1597,3782,3485,4857,6712,16461
2011-07-01,93,1,619,1373,2977,2428,4051,5590,10568
2011-07-01,94,0,1747,3250,5213,4488,6088,8630,20627
2011-07-01,94,1,1243,2239,4068,3723,5091,6994,13740
2011-07-01,95,0,1635,2086,3859,3654,4230,5674,14723
2011-07-01,95,1,1495,1924,3471,3200,4102,5147,12247
2011-07-01,96,0,1062,1819,3340,2930,4020,5446,12997
2011-07-01,96,1,1018,1664,2694,2225,3552,4305,8977
2011-07-01,999,0,3218,5029,7953,7475,9604,12513,25472
2011-07-01,999,1,2307,3686,5798,4639,7248,9473,23577
2011-08-01,1,0,903,1899,2893,2486,3199,4505,12009
2011-08-01,1,1,670,1403,2964,2431,3786,5206,13000
2011-08-01,2,0,737,1264,2429,2179,2878,4036,9737
2011-08-01,2,1,943,1710,3140,2447,3936,5648,14000
2011-08-01,3,0,1768,3464,11026,6333,13295,24649,69679
2011-08-01,3,1,2286,3941,5380,4904,6012,8631,15000
2011-08-01,5,0,7644,12149,23106,16069,23406,46265,140970
2011-08-01,5,1,8294,10322,15618,12170,16762,26069,60155
2011-08-01,6,0,9453,13185,24945,19029,29502,41978,128005
2011-08-01,6,1,5923,8454,15799,12335,18447,27181,62906
2011-08-01,7,0,4576,6436,11434,9476,13800,19223,45600
2011-08-01,7,1,3889,5836,10465,8341,11946,17374,35945
2011-08-01,8,0,2333,3215,6805,4531,7383,13018,36212
2011-08-01,8,1,1747,3254,6498,4626,7831,12525,29343
2011-08-01,9,0,5421,12422,19403,18800,24898,31515,52487
2011-08-01,9,1,3174,6160,13209,11432,16217,22666,47775
2011-08-01,10,0,2362,3590,6057,5017,7130,9855,23393
2011-08-01,10,1,1605,2622,4453,3852,5276,7356,16211
2011-08-01,11,0,2388,3454,6953,5488,8655,11979,29317
2011-08-01,11,1,1847,3166,6024,4904,7426,10067,26390
2011-08-01,12,0,2335,3707,11223,7481,11906,18058,48035
2011-08-01,12,1,1278,2073,6621,3803,8042,13334,44234
2011-08-01,13,0,2614,3342,4761,4041,5214,7294,16214
2011-08-01,13,1,1945,3005,4085,3688,4505,6013,12119
2011-08-01,14,0,1936,3039,4250,3792,4599,5932,12263
2011-08-01,14,1,1870,2876,3898,3742,4407,5346,9711
2011-08-01,15,0,2433,3306,4515,4064,5069,6358,14952
2011-08-01,15,1,2160,3177,3920,3635,4361,5483,11300
2011-08-01,16,0,1307,2146,3390,3180,4040,5132,11085
2011-08-01,16,1,1667,2400,3782,3657,4282,5515,14865
2011-08-01,17,0,2973,4022,6942,5665,8042,11005,28230
2011-08-01,17,1,2296,3203,5675,4400,6600,9884,23851
2011-08-01,18,0,2062,3416,5738,4723,6800,9931,20570
2011-08-01,18,1,1666,2787,4568,3956,5571,7618,15609
2011-08-01,19,0,4027,5165,11484,8211,13177,20986,59036
2011-08-01,19,1,3701,4338,7477,5004,8242,14015,37061
2011-08-01,20,0,3532,4490,9085,6440,9957,15359,46481
2011-08-01,20,1,2339,3811,6660,5064,7371,11333,32089
2011-08-01,21,0,4355,6038,12441,8824,15045,23238,52090
2011-08-01,21,1,3755,5055,8236,6836,9204,13656,30897
2011-08-01,22,0,3113,3810,5919,4926,6830,9438,19747
2011-08-01,22,1,2176,3526,4818,4222,5523,7454,15250
2011-08-01,23,0,2460,3551,6019,4903,7161,9961,22588
2011-08-01,23,1,1886,3198,5310,4232,6401,9532,20774
2011-08-01,24,0,3208,4503,9207,7914,11451,15754,34853
2011-08-01,24,1,2443,3661,8334,6444,10880,15971,33595
2011-08-01,25,0,2245,3200,4985,4133,5757,8264,17792
2011-08-01,25,1,1763,3000,4550,3840,5224,7342,17520
2011-08-01,26,0,2972,3869,8374,6040,11285,14505,32898
2011-08-01,26,1,2912,3868,8288,7288,11654,13449,23334
2011-08-01,27,0,3030,3727,6250,4961,7077,10300,25033
2011-08-01,27,1,2347,3305,5091,4200,5656,7923,19225
2011-08-01,28,0,3022,3685,6410,4990,7317,11069,26641
2011-08-01,28,1,1964,3200,5195,4236,6000,8741,21151
2011-08-01,29,0,3806,5171,8560,7379,10361,14037,26452
2011-08-01,29,1,2604,4113,6920,5913,8295,11628,22617
2011-08-01,30,0,1979,3434,6499,5087,8052,12170,26589
2011-08-01,30,1,2437,3698,6532,4942,8264,12251,25200
2011-08-01,31,0,1976,3096,4344,3796,4749,6426,15328
2011-08-01,31,1,1867,3041,4238,3855,4764,6550,14347
2011-08-01,32,0,2109,3242,4901,4086,5492,7959,18850
2011-08-01,32,1,1813,2877,4035,3781,4523,6000,14000
2011-08-01,33,0,1998,3336,7296,5000,8854,13741,35163
2011-08-01,33,1,1861,3101,5840,4348,6971,10313,29115
2011-08-01,35,0,4612,6443,11613,9193,13128,19575,50672
2011-08-01,35,1,3823,5147,8762,7211,9834,14249,38499
2011-08-01,36,0,3958,5259,9169,8171,11307,14747,25325
2011-08-01,36,1,3676,4924,7938,7300,10235,13003,23178
2011-08-01,37,0,1967,3194,5083,4858,6296,8376,14493
2011-08-01,37,1,1960,3152,4946,4423,5987,8610,13444
2011-08-01,38,0,3849,5363,7501,6923,8562,11231,23000
2011-08-01,38,1,2513,3860,8120,6289,11103,15458,31179
2011-08-01,39,0,2020,4118,6871,5272,8517,13032,25666
2011-08-01,39,1,1850,2879,5270,4270,5873,9720,35871
2011-08-01,41,0,859,1572,2963,2538,3712,5000,11587
2011-08-01,41,1,1412,2116,3894,3430,4531,6372,15437
2011-08-01,42,0,1667,2983,5829,4457,7116,10634,25765
2011-08-01,42,1,1922,3353,5897,5059,7502,9599,21847
2011-08-01,43,0,1083,1967,4462,3228,4754,8160,26861
2011-08-01,43,1,1446,2073,3972,3335,4527,6504,18756
2011-08-01,45,0,1943,3154,4704,3987,5120,7300,18946
2011-08-01,45,1,1817,2723,4122,3793,4754,6495,14281
2011-08-01,46,0,1913,3482,5410,4120,5735,8834,25764
2011-08-01,46,1,1885,2979,4803,3993,5201,7626,20630
2011-08-01,47,0,1881,3048,4394,4005,4929,6500,14621
2011-08-01,47,1,1669,2008,3630,3730,4401,5529,10151
2011-08-01,49,0,2125,3984,6429,6228,8190,10342,17845
2011-08-01,49,1,1487,2488,4878,4335,6100,8445,16869
2011-08-01,50,0,3230,5506,13799,11200,17969,27463,51203
2011-08-01,50,1,2606,3854,7155,5370,7888,13576,27868
2011-08-01,51,0,5873,8197,15221,12186,18674,28193,54300
2011-08-01,51,1,4645,6263,9138,8078,11300,14303,24000
2011-08-01,52,0,1856,3690,6582,5194,7882,11912,28294
2011-08-01,52,1,1912,3151,5138,4313,5948,8434,19787
2011-08-01,53,0,3311,5049,6689,6224,7919,9791,17987
2011-08-01,53,1,2720,4648,6226,5809,7520,9474,17190
2011-08-01,55,0,1724,3088,4412,4160,5181,6521,14364
2011-08-01,55,1,1409,2121,3720,3815,4630,5658,10000
2011-08-01,56,0,1010,1779,3319,2961,4150,5182,12164
2011-08-01,56,1,825,1559,2711,2206,3588,4589,9407
2011-08-01,58,0,2244,3778,7686,5528,8961,14156,36330
2011-08-01,58,1,1951,3253,5692,4601,6655,9901,20654
2011-08-01,59,0,1030,2154,6053,4000,6779,10593,39781
2011-08-01,59,1,715,1836,4420,3168,4992,7950,23118
2011-08-01,60,0,3128,4993,8849,7778,10386,14095,34395
2011-08-01,60,1,2196,3918,6553,5523,7590,10997,25972
2011-08-01,61,0,3863,5949,9889,8175,10681,14278,40946
2011-08-01,61,1,2425,4187,6866,6255,7821,10700,23429
2011-08-01,62,0,2650,3902,7717,5879,8737,12427,36242
2011-08-01,62,1,2125,3489,6127,4734,7146,10286,25170
2011-08-01,63,0,2765,4232,8344,6617,10420,15159,33550
2011-08-01,63,1,2090,3466,6100,4788,7252,11145,23958
2011-08-01,64,0,4705,6963,12547,10508,14534,20244,49188
2011-08-01,64,1,3758,5517,9166,7676,11435,15344,29063
2011-08-01,65,0,1365,4137,8415,6384,9500,15200,45619
2011-08-01,65,1,3210,4413,6976,5934,7970,11394,26853
2011-08-01,66,0,1992,3738,7237,4720,7800,13184,41140
2011-08-01,66,1,1867,2522,4660,3880,5245,7978,17612
2011-08-01,68,0,1757,2506,4470,3911,5310,7582,15000
2011-08-01,68,1,1325,1929,3426,3187,4174,5481,12207
2011-08-01,69,0,1500,2047,4952,3661,4963,8957,27636
2011-08-01,69,1,1553,1942,3674,3212,4257,6000,15586
2011-08-01,70,0,1422,2311,5779,3850,6862,10782,33751
2011-08-01,70,1,1354,2006,4480,3561,5044,8340,20000
2011-08-01,71,0,1096,1964,5413,3614,6085,11152,33888
2011-08-01,71,1,1482,2102,4684,3811,5421,8571,19620
2011-08-01,72,0,1820,3348,8026,5494,9090,16315,47346
2011-08-01,72,1,1378,3096,7015,5050,8300,14036,33711
2011-08-01,73,0,1585,2791,6577,4444,6996,11700,44331
2011-08-01,73,1,411,1876,4520,3614,5381,8238,24108
2011-08-01,74,0,1059,1918,4161,3375,4367,6769,23250
2011-08-01,74,1,1261,1907,3458,3025,4061,5602,14950
2011-08-01,75,0,1402,1917,3043,2375,3845,4522,8850
2011-08-01,75,1,1273,1865,2580,2055,3624,4157,6883
2011-08-01,77,0,1937,3229,6019,4685,7759,10851,24981
2011-08-01,77,1,1653,2205,4325,3812,5042,7500,17792
2011-08-01,78,0,164,1123,3309,3240,4579,6094,12464
2011-08-01,78,1,164,370,2493,1975,3753,5275,11214
2011-08-01,79,0,1829,3033,5086,3988,5846,8588,22010
2011-08-01,79,1,1734,2755,4417,3870,5303,7315,15274
2011-08-01,80,0,2135,3318,4063,3675,4347,5615,14055
2011-08-01,80,1,1705,2870,3861,3642,4340,5717,12473
2011-08-01,81,0,1087,1885,2822,2710,3226,4372,9364
2011-08-01,81,1,954,1379,2117,2059,2738,3171,5661
2011-08-01,82,0,1460,2500,5004,3759,5345,8302,28504
2011-08-01,82,1,1318,2327,3721,2955,4110,6040,16944
2011-08-01,85,0,462,962,3039,2173,3958,6303,14945
2011-08-01,85,1,611,1389,3145,2796,4143,6044,11252
2011-08-01,86,0,2210,3480,5604,4572,6349,9140,23080
2011-08-01,86,1,1908,3199,4553,4152,5435,7104,13479
2011-08-01,87,0,1655,2733,3712,3513,4343,5533,11001
2011-08-01,87,1,1601,2761,3335,3351,3911,4593,7442
2011-08-01,88,0,1471,2037,3649,3603,4282,5704,11236
2011-08-01,88,1,1478,1941,3284,3105,4041,5210,10000
2011-08-01,90,0,486,1510,3523,3000,4490,6223,18123
2011-08-01,90,1,699,1662,3412,2977,4226,6015,15000
2011-08-01,91,0,1366,2571,4509,3888,4950,6854,19375
2011-08-01,91,1,1155,1794,3434,2841,4246,5900,13268
2011-08-01,92,0,2430,3835,5883,4930,6501,9857,24200
2011-08-01,92,1,1928,2763,4474,4058,5379,7201,13527
2011-08-01,93,0,649,1605,3902,3648,5000,6846,17190
2011-08-01,93,1,614,1401,3046,2524,4210,5752,10698
2011-08-01,94,0,1775,3354,5445,4696,6371,9019,21589
2011-08-01,94,1,1249,2276,4195,3849,5300,7226,14097
2011-08-01,95,0,1570,2080,3690,3705,4217,5572,13545
2011-08-01,95,1,1609,1960,3454,3326,3992,5160,12442
2011-08-01,96,0,1080,1843,3399,3018,4101,5537,13123
2011-08-01,96,1,1009,1687,2724,2236,3607,4318,9204
2011-08-01,999,0,3154,5027,7632,7397,9368,12183,18147
2011-08-01,999,1,2356,3745,6061,4811,7694,10283,18500
2011-09-01,1,0,915,1929,2963,2475,3182,4611,12825
2011-09-01,1,1,731,1419,3153,2414,3992,5441,15373
2011-09-01,2,0,778,1383,2510,2217,2929,4129,10398
2011-09-01,2,1,1045,1767,3360,2449,4327,6325,15000
2011-09-01,3,0,1620,3195,10400,5679,12469,23165,67372
2011-09-01,3,1,2320,3766,4989,4617,5791,6988,16101
2011-09-01,5,0,6047,20582,42363,33102,56009,88408,153485
2011-09-01,5,1,15363,18595,28982,22771,29066,53719,103459
2011-09-01,6,0,8809,11918,25223,17296,27367,42507,154564
2011-09-01,6,1,5800,8554,16719,12214,17683,28250,88696
2011-09-01,7,0,4680,6454,11547,9500,13043,19597,46380
2011-09-01,7,1,4000,5836,10325,8419,12498,18524,36400
2011-09-01,8,0,2431,3261,6956,4578,7636,13868,35762
2011-09-01,8,1,1795,3362,6767,4913,8138,12615,29343
2011-09-01,9,0,5473,10201,18093,16526,23053,30677,54775
2011-09-01,9,1,2816,5680,10949,8944,13486,19613,44768
2011-09-01,10,0,2390,3631,6223,5075,7299,10240,24334
2011-09-01,10,1,1638,2677,4609,3969,5435,7700,16759
2011-09-01,11,0,2454,3451,7449,5613,9445,13014,30079
2011-09-01,11,1,1888,3199,6342,4974,7722,10413,27385
2011-09-01,12,0,2145,3562,9360,7085,10451,15625,45672
2011-09-01,12,1,262,2039,6308,3600,8195,12429,44983
2011-09-01,13,0,2598,3271,4721,4017,5124,7206,16571
2011-09-01,13,1,2035,2948,4078,3652,4522,6102,12251
2011-09-01,14,0,2073,3034,4288,3850,4671,6021,13601
2011-09-01,14,1,1980,2898,3921,3744,4484,5413,10000
2011-09-01,15,0,2460,3243,4469,3990,5071,6358,14373
2011-09-01,15,1,2235,3101,3955,3567,4466,5626,10828
2011-09-01,16,0,1266,2137,3336,3090,3983,5022,11076
2011-09-01,16,1,1679,2486,4011,3677,4491,5698,14552
2011-09-01,17,0,2936,4022,7109,5630,8043,11056,29443
2011-09-01,17,1,2400,3250,6021,4455,6780,10128,29183
2011-09-01,18,0,2119,3374,5998,4692,6732,10238,24052
2011-09-01,18,1,1714,2855,5119,4045,5617,9080,21851
